(-44070.1,1.10546e+07)
(-44129.7,1.09566e+07)
(-44084.2,1.08606e+07)
(-44139.4,1.07662e+07)
(-44184.2,1.06732e+07)
(-44052.6,1.05821e+07)
(-44204.9,1.04924e+07)
(-44079.5,1.04042e+07)
(-44084.8,1.03175e+07)
(-44164.5,1.02324e+07)
(-44275.9,1.01483e+07)
(-44153.2,1.00658e+07)
(-44145,9.98464e+06)
(-44228,9.90474e+06)
(-43964.8,9.82608e+06)
(-44201,9.74891e+06)
(-44205.9,9.67258e+06)
(-44138.1,9.59771e+06)
(-44186,9.52384e+06)
(-44248.6,9.45104e+06)
(-44092.5,9.37951e+06)
(-44102.9,9.30891e+06)
(-44090.1,9.23955e+06)
(-44195.6,9.17107e+06)
(-44100.9,9.10366e+06)
(-44131.1,9.03715e+06)
(-44105.9,8.97171e+06)
(-44118.1,8.90707e+06)
(-44040,8.84346e+06)
(-43966.9,8.78084e+06)
(-44117.8,8.71903e+06)
(-43989.8,8.65797e+06)
(-44136.6,8.59792e+06)
(-44085.5,8.5385e+06)
(-44065.8,8.48011e+06)
(-44039.9,8.42243e+06)
(-44083.6,8.36542e+06)
(-44033.9,8.30945e+06)
(-44141.2,8.25399e+06)
(-44127.8,8.19933e+06)
(-44128.8,8.14526e+06)
(-44071.5,8.09214e+06)
(-44149.2,8.03949e+06)
(-44099.2,7.9877e+06)
(-44039.5,7.93654e+06)
(-44168.5,7.88593e+06)
(-44080.1,7.83597e+06)
(-44208.4,7.78681e+06)
(-44133.7,7.73804e+06)
(-44155.8,7.68997e+06)
(-44050.7,7.64253e+06)
(-44149,7.59567e+06)
(-44154.5,7.54935e+06)
(-44134.4,7.50353e+06)
(-44096.3,7.45841e+06)
(-44113.6,7.41361e+06)
(-44040.5,7.36956e+06)
(-44109.6,7.32588e+06)
(-43981.9,7.28287e+06)
(-44076.9,7.24031e+06)
(-44225.4,7.19816e+06)
(-44005.6,7.15651e+06)
(-44108.3,7.11549e+06)
(-44061.6,7.07472e+06)
(-44106.7,7.03452e+06)
(-43994.1,6.99482e+06)
(-44164.4,6.95557e+06)
(-44116.4,6.91664e+06)
(-44092.7,6.87817e+06)
(-44104,6.8402e+06)
(-44070.7,6.8025e+06)
(-44098.7,6.76555e+06)
(-44129.1,6.7286e+06)
(-44023.8,6.69234e+06)
(-44192.6,6.65634e+06)
(-44190.6,6.62079e+06)
(-44096.4,6.5855e+06)
(-44228.8,6.55064e+06)
(-44101.9,6.51618e+06)
(-44195.1,6.48212e+06)
(-44185.9,6.4483e+06)
(-44229.1,6.41491e+06)
(-44097.5,6.38181e+06)
(-44162.9,6.34905e+06)
(-44090.2,6.31673e+06)
(-44039.4,6.28466e+06)
(-44123.2,6.25303e+06)
(-44014.2,6.22141e+06)
(-44068,6.19055e+06)
(-44114.8,6.15949e+06)
(-43938.6,6.12913e+06)
(-44013.9,6.09898e+06)
(-44178.1,6.06906e+06)
(-43984,6.03945e+06)
(-44089.4,6.01017e+06)
(-44022.9,5.9812e+06)
(-44153.1,5.95236e+06)
(-43953.7,5.92376e+06)
(-44036.5,5.89569e+06)
(-44011.4,5.86783e+06)
(-44038.5,5.84003e+06)
(-44102.5,5.81266e+06)
(-44067.2,5.7855e+06)
(-44151.2,5.75869e+06)
(-44111.7,5.73183e+06)
(-44064.8,5.70559e+06)
(-44086.3,5.67933e+06)
(-44155.1,5.65348e+06)
(-44278.2,5.62775e+06)
(-44292,5.60217e+06)
(-44098.1,5.57701e+06)
(-44338.5,5.55183e+06)
(-44061.1,5.52713e+06)
(-44269.2,5.50267e+06)
(-44131.8,5.47819e+06)
(-44178.6,5.45413e+06)
(-44318.2,5.43026e+06)
(-44267.4,5.40633e+06)
(-44194.7,5.38295e+06)
(-44137.5,5.35961e+06)
(-44240.3,5.33659e+06)
(-44164.2,5.31352e+06)
(-44331.2,5.29105e+06)
(-44332.5,5.26824e+06)
(-44111.6,5.246e+06)
(-44340.9,5.22389e+06)
(-44229.5,5.20157e+06)
(-43720.6,5.18027e+06)
(-44303,5.15871e+06)
(-44140.6,5.13709e+06)
(-44099.4,5.11596e+06)
(-44093.8,5.09497e+06)
(-44220.8,5.07393e+06)
(-44131.2,5.05322e+06)
(-43901.6,5.03271e+06)
(-44116.2,5.01255e+06)
(-44135.4,4.99229e+06)
(-44306.6,4.97217e+06)
(-44032.6,4.95201e+06)
(-44231.8,4.93262e+06)
(-44200.6,4.91266e+06)
(-43711.2,4.8934e+06)
(-44065.1,4.87451e+06)
(-44131.9,4.85489e+06)
(-43760.4,4.83644e+06)
(-44519,4.81754e+06)
(-44041.7,4.79835e+06)
(-43739.2,4.78015e+06)
(-44125.9,4.76198e+06)
(-44115.9,4.7433e+06)
(-43799.6,4.72558e+06)
(-44155.8,4.70784e+06)
(-44421.9,4.68938e+06)
(-43736.2,4.67167e+06)
(-44330.8,4.65456e+06)
(-43914.8,4.63636e+06)
(-43343.7,4.61976e+06)
(-44077,4.60294e+06)
(-44066.5,4.58522e+06)
(-43791.6,4.56873e+06)
(-44183,4.55189e+06)
(-44034.2,4.53521e+06)
(-44043.6,4.5183e+06)
(-43595.6,4.50214e+06)
(-43930.9,4.48631e+06)
(-44389.6,4.46992e+06)
(-44194.9,4.4535e+06)
(-44070.8,4.43774e+06)
(-44273.9,4.4219e+06)
(-44421.6,4.40563e+06)
(-43426.4,4.39026e+06)
(-44238.8,4.37564e+06)
(-44194.3,4.35933e+06)
(-43799.9,4.34472e+06)
(-45037.3,4.32949e+06)
(-44431.1,4.31318e+06)
(-43774.7,4.29943e+06)
(-44848.1,4.28425e+06)
(-44229.9,4.26895e+06)
(-43979.6,4.2548e+06)
(-44901.5,4.24062e+06)
(-45284.8,4.22515e+06)
(-44207.7,4.21053e+06)
(-44326.9,4.1968e+06)
(-44662,4.18175e+06)
(-43367.4,4.16821e+06)
(-44543.8,4.15519e+06)
(-44454.4,4.14015e+06)
(-44004.2,4.12695e+06)
(-44615.3,4.11304e+06)
(-44689.3,4.0989e+06)
(-44472.1,4.0852e+06)
(-43011,4.07186e+06)
(-43859.4,4.06042e+06)
(-45546.5,4.04519e+06)
(-43574.1,4.03172e+06)
(-44165.3,4.01998e+06)
(-44966.2,4.0058e+06)
(-43718.9,3.99191e+06)
(-42276.5,3.97903e+06)
(-40692.4,3.96857e+06)
(-43434.1,3.95846e+06)
(-45476.6,3.94355e+06)
(-43356.3,3.92981e+06)
(-43271.7,3.9194e+06)
(-45024.9,3.90628e+06)
(-44194.5,3.89407e+06)
(-45871.3,3.88191e+06)
(-45211.4,3.86757e+06)
(-43513.8,3.85595e+06)
(-43489.9,3.84432e+06)
(-43174,3.83368e+06)
(-45226.3,3.82222e+06)
(-44158,3.8088e+06)
(-44434.2,3.79827e+06)
(-44820,3.78503e+06)
(-43788.5,3.77403e+06)
(-44309.5,3.76264e+06)
(-43312.3,3.75124e+06)
(-43486.4,3.74076e+06)
(-43799.5,3.72886e+06)
(-44198.8,3.71819e+06)
(-44158.1,3.70625e+06)
(-43383,3.69655e+06)
(-44346.7,3.68479e+06)
(-43608.7,3.67378e+06)
(-44546.2,3.66302e+06)
(-44141.9,3.6521e+06)
(-44490.6,3.6422e+06)
(-44630.8,3.63033e+06)
(-43639,3.61943e+06)
(-44281,3.6092e+06)
(-44371.2,3.59923e+06)
(-44619.6,3.58816e+06)
(-42812.2,3.57808e+06)
(-44257,3.56811e+06)
(-44083.7,3.55692e+06)
(-44330.6,3.54757e+06)
(-43883.6,3.53754e+06)
(-43735.7,3.52759e+06)
(-44116.4,3.51686e+06)
(-43856.2,3.50697e+06)
(-44992.1,3.49736e+06)
(-43546.8,3.48766e+06)
(-44260.5,3.47826e+06)
(-43581,3.46695e+06)
(-44397.9,3.45836e+06)
(-44351.9,3.44821e+06)
(-43887,3.4398e+06)
(-43968.3,3.42931e+06)
(-43229.6,3.41983e+06)
(-44619.3,3.41062e+06)
(-44170.9,3.40119e+06)
(-44330.2,3.39298e+06)
(-43803.2,3.38222e+06)
(-43961.7,3.37381e+06)
(-44582.1,3.36339e+06)
(-44361.8,3.35597e+06)
(-44466.5,3.34587e+06)
(-43574.3,3.33729e+06)
(-44362.8,3.32771e+06)
(-44411.3,3.31898e+06)
(-44587.7,3.31014e+06)
(-43875.1,3.30129e+06)
(-43848.2,3.29307e+06)
(-44137.7,3.28316e+06)
(-44234.6,3.2755e+06)
(-44367.8,3.26619e+06)
(-43881.4,3.25892e+06)
(-44653.7,3.2484e+06)
(-43529,3.24125e+06)
(-44888,3.23169e+06)
(-43333.8,3.22444e+06)
(-44881.4,3.21516e+06)
(-43385.6,3.20742e+06)
(-44475.2,3.19873e+06)
(-43808.5,3.19051e+06)
(-44167.6,3.18271e+06)
(-44082.4,3.17364e+06)
(-43140.6,3.16712e+06)
(-44985.6,3.15713e+06)
(-42710.4,3.15173e+06)
(-45155.7,3.14042e+06)
(-43200,3.13632e+06)
(-44930,3.12399e+06)
(-43100.3,3.12101e+06)
(-44713.3,3.10806e+06)
(-43497.7,3.10493e+06)
(-44129.7,3.09344e+06)
(-44267.9,3.08892e+06)
(-43821.5,3.0785e+06)
(-44189.8,3.07282e+06)
(-43901.4,3.064e+06)
(-43900.5,3.05688e+06)
(-44233.1,3.04969e+06)
(-43755.4,3.04188e+06)
(-44366.7,3.0345e+06)
(-43721.3,3.02736e+06)
(-44910.2,3.01927e+06)
(-43503.1,3.01247e+06)
(-44586,3.00451e+06)
(-43890.8,2.99841e+06)
(-43987.1,2.98977e+06)
(-44350,2.98348e+06)
(-43968,2.97581e+06)
(-44487.5,2.96938e+06)
(-43712.2,2.96132e+06)
(-44314.3,2.95463e+06)
(-43807.8,2.94787e+06)
(-44390,2.94069e+06)
(-43850.7,2.93373e+06)
(-44200.1,2.92705e+06)
(-44314.3,2.91963e+06)
(-44350.2,2.91298e+06)
(-43794,2.9064e+06)
(-44548.7,2.89888e+06)
(-43654.2,2.89265e+06)
(-44485.9,2.88578e+06)
(-44145,2.8796e+06)
(-43738.4,2.87172e+06)
(-44502.4,2.86597e+06)
(-44135,2.85897e+06)
(-44331.3,2.85276e+06)
(-43208.5,2.84626e+06)
(-44479.6,2.8387e+06)
(-44660.4,2.83339e+06)
(-43884.7,2.82705e+06)
(-44026.6,2.81983e+06)
(-44112.9,2.81309e+06)
(-44608,2.80711e+06)
(-44248.8,2.80159e+06)
(-43281.3,2.79433e+06)
(-44569.1,2.78749e+06)
(-44292.9,2.78267e+06)
(-44035.7,2.77567e+06)
(-44037.6,2.76945e+06)
(-43649.5,2.76286e+06)
(-44796.5,2.7574e+06)
(-43672.6,2.75156e+06)
(-43734.4,2.74444e+06)
(-44496.7,2.73906e+06)
(-44107.7,2.733e+06)
(-44076.5,2.72664e+06)
(-44004.8,2.72103e+06)
(-44031.3,2.71447e+06)
(-44254.2,2.70909e+06)
(-43579.5,2.70328e+06)
(-44408.7,2.69653e+06)
(-44183.9,2.69187e+06)
(-43469.2,2.68538e+06)
(-44356.1,2.67925e+06)
(-44173.3,2.67408e+06)
(-43741.7,2.66828e+06)
(-43991.9,2.6623e+06)
(-44280.3,2.65675e+06)
(-43973.1,2.65109e+06)
(-44171.6,2.6453e+06)
(-44163.8,2.63949e+06)
(-44273.5,2.63425e+06)
(-43699,2.62858e+06)
(-44218.3,2.62236e+06)
(-44450.1,2.61768e+06)
(-43660.5,2.61207e+06)
(-44218.3,2.60594e+06)
(-44352.5,2.60088e+06)
(-43762.6,2.59561e+06)
(-44278.4,2.58975e+06)
(-44191.3,2.58472e+06)
(-43957.1,2.57913e+06)
(-44296.7,2.57379e+06)
(-44082.2,2.56855e+06)
(-44369.3,2.563e+06)
(-44037.6,2.55781e+06)
(-44077.7,2.55247e+06)
(-44244.2,2.54719e+06)
(-44173.6,2.54205e+06)
(-43885.9,2.53684e+06)
(-44148.4,2.53152e+06)
(-44257.3,2.52655e+06)
(-43952.3,2.5213e+06)
(-44126.2,2.51624e+06)
(-44104.9,2.51101e+06)
(-44026.8,2.5061e+06)
(-44204.8,2.50092e+06)
(-44135.2,2.49587e+06)
(-44023.4,2.49101e+06)
(-44135.2,2.48582e+06)
(-44088.4,2.4808e+06)
(-44194.5,2.4759e+06)
(-43988.2,2.47104e+06)
(-44028.1,2.46604e+06)
(-44023.5,2.46113e+06)
(-44130.8,2.45628e+06)
(-44015.1,2.45148e+06)
(-44071.3,2.44662e+06)
(-44152.8,2.4419e+06)
(-43950.6,2.43686e+06)
(-44228,2.4322e+06)
(-44101.8,2.42738e+06)
(-44032,2.4228e+06)
(-44214.4,2.41786e+06)
(-44075.4,2.41305e+06)
(-44026.1,2.40863e+06)
(-44322.4,2.40378e+06)
(-44022,2.39911e+06)
(-43885.7,2.39445e+06)
(-44165.2,2.38995e+06)
(-44199.5,2.38531e+06)
(-43863.8,2.38071e+06)
(-44180.5,2.37627e+06)
(-44176,2.37157e+06)
(-43970.5,2.367e+06)
(-44295.3,2.36263e+06)
(-44048.7,2.35794e+06)
(-44018.3,2.35362e+06)
(-44179.4,2.34906e+06)
(-44213.1,2.34461e+06)
(-44029.7,2.34021e+06)
(-44108.7,2.33575e+06)
(-44115.7,2.33136e+06)
(-44072.5,2.32685e+06)
(-44016.7,2.32276e+06)
(-44086,2.31829e+06)
(-44058.3,2.31397e+06)
(-44193.5,2.30973e+06)
(-44146.2,2.30528e+06)
(-44164.7,2.30105e+06)
(-44135.1,2.29678e+06)
(-44003.1,2.29249e+06)
(-44279.1,2.28824e+06)
(-44108.1,2.284e+06)
(-44120.2,2.28002e+06)
(-44233.4,2.27551e+06)
(-44131.4,2.27128e+06)
(-44010.5,2.26731e+06)
(-44115.6,2.26319e+06)
(-44099.6,2.25899e+06)
(-44016,2.25487e+06)
(-44108.4,2.25104e+06)
(-44297.3,2.24655e+06)
(-44132.6,2.24264e+06)
(-44110.8,2.23867e+06)
(-44073.6,2.23435e+06)
(-44048.2,2.23051e+06)
(-44224.1,2.22658e+06)
(-44036.5,2.22242e+06)
(-44110.9,2.21846e+06)
(-44115.2,2.21459e+06)
(-44100.8,2.21043e+06)
(-43982.1,2.20648e+06)
(-43955.6,2.20294e+06)
(-44085.9,2.19881e+06)
(-43964,2.19487e+06)
(-44158.3,2.19123e+06)
(-44189.3,2.1871e+06)
(-43998.1,2.18333e+06)
(-44102.4,2.1794e+06)
(-44076.5,2.17561e+06)
(-44025,2.17182e+06)
(-44038.1,2.16812e+06)
(-44126.2,2.16428e+06)
(-44183.1,2.16032e+06)
(-43972.3,2.1567e+06)
(-44113.3,2.15292e+06)
(-43980.2,2.14926e+06)
(-43995.3,2.1455e+06)
(-44047.3,2.14181e+06)
(-44107.2,2.13828e+06)
(-44302.8,2.13447e+06)
(-44077.8,2.13063e+06)
(-44145.3,2.12705e+06)
(-44195.3,2.12339e+06)
(-44093.9,2.11977e+06)
(-44156.5,2.11614e+06)
(-44101.4,2.11252e+06)
(-44138.6,2.10894e+06)
(-44266.5,2.10532e+06)
(-44135.7,2.10159e+06)
(-43922.6,2.09816e+06)
(-44063.6,2.09478e+06)
(-44265.8,2.091e+06)
(-43959.1,2.08759e+06)
(-44135.1,2.08425e+06)
(-44347,2.08055e+06)
(-44063.2,2.07685e+06)
(-44151.4,2.07362e+06)
(-44238.4,2.06998e+06)
(-43892.4,2.06659e+06)
(-44131.2,2.06328e+06)
(-44283.2,2.05955e+06)
(-43939.9,2.05631e+06)
(-44105.7,2.05297e+06)
(-44091.4,2.04938e+06)
(-43889.8,2.04609e+06)
(-43970.3,2.0428e+06)
(-44106.1,2.03956e+06)
(-44078.4,2.03615e+06)
(-44053.2,2.03276e+06)
(-44320.5,2.02933e+06)
(-44043.1,2.02591e+06)
(-44084.1,2.02303e+06)
(-44317.2,2.01922e+06)
(-43872.5,2.016e+06)
(-44090.8,2.01301e+06)
(-44194.1,2.00959e+06)
(-44223.8,2.00636e+06)
(-43929.4,2.00269e+06)
(-43618.3,2.00028e+06)
(-44768.5,1.99673e+06)
(-43824.6,1.99286e+06)
(-43691.2,1.99089e+06)
(-44576.9,1.98701e+06)
(-43979.1,1.9839e+06)
(-44736.4,1.98074e+06)
(-43964.7,1.97697e+06)
(-43944.3,1.97482e+06)
(-44843.8,1.97097e+06)
(-43991.1,1.96754e+06)
(-44307.3,1.96461e+06)
(-43707.8,1.96105e+06)
(-43046.8,1.95888e+06)
(-43836,1.95633e+06)
(-44538.4,1.9529e+06)
(-44556.6,1.94924e+06)
(-43772.6,1.94614e+06)
(-43933.8,1.94346e+06)
(-44153.9,1.94042e+06)
(-44170.6,1.93729e+06)
(-44160.7,1.93414e+06)
(-44005.8,1.93119e+06)
(-43980.9,1.92827e+06)
(-44067.2,1.92547e+06)
(-44471.3,1.92225e+06)
(-44023.3,1.91921e+06)
(-44303.8,1.91655e+06)
(-44779.1,1.91304e+06)
(-44093.1,1.90979e+06)
(-43874.9,1.90722e+06)
(-44050.5,1.90443e+06)
(-44164.5,1.90125e+06)
(-43883.7,1.89847e+06)
(-43988.9,1.89574e+06)
(-44045.7,1.89271e+06)
(-44004.3,1.88986e+06)
(-43905.6,1.88672e+06)
(-43646.2,1.88438e+06)
(-44218.9,1.88169e+06)
(-44103,1.87841e+06)
(-43963.4,1.87564e+06)
(-44257.7,1.87287e+06)
(-44339.5,1.86995e+06)
(-44027.2,1.86691e+06)
(-43879.4,1.86448e+06)
(-44248.2,1.86134e+06)
(-43992.7,1.85872e+06)
(-44327.7,1.8561e+06)
(-44107.1,1.85294e+06)
(-43979.5,1.85047e+06)
(-44181.4,1.84737e+06)
(-44013,1.84482e+06)
(-44193.4,1.84218e+06)
(-43965.8,1.83952e+06)
(-44249.4,1.83668e+06)
(-44135.9,1.83375e+06)
(-44413.5,1.83125e+06)
(-44193.9,1.82814e+06)
(-43889.6,1.82599e+06)
(-44205,1.82283e+06)
(-43897.3,1.82026e+06)
(-44357.1,1.81786e+06)
(-43969,1.81483e+06)
(-44111.4,1.81265e+06)
(-44113.7,1.80947e+06)
(-43923.5,1.80699e+06)
(-44051.5,1.8044e+06)
(-44045.7,1.80215e+06)
(-44253.8,1.79917e+06)
(-43709.5,1.79646e+06)
(-44369.7,1.79438e+06)
(-44239.7,1.79102e+06)
(-43930.7,1.78896e+06)
(-44148.2,1.7862e+06)
(-43907.1,1.78373e+06)
(-44203.2,1.78106e+06)
(-43990.3,1.7785e+06)
(-44320.6,1.77612e+06)
(-43925.7,1.77334e+06)
(-44148.7,1.77102e+06)
(-44061.4,1.76816e+06)
(-43958.8,1.76603e+06)
(-44282.8,1.76332e+06)
(-43988.4,1.76099e+06)
(-44386.5,1.75843e+06)
(-43930.9,1.75566e+06)
(-44288.7,1.75333e+06)
(-44170.9,1.75077e+06)
(-44160.2,1.74842e+06)
(-43984.8,1.74585e+06)
(-44037,1.74357e+06)
(-44371.7,1.74072e+06)
(-43918.4,1.73861e+06)
(-44470.3,1.73617e+06)
(-43797.6,1.73351e+06)
(-44006.7,1.73133e+06)
(-44172.6,1.72859e+06)
(-44292.5,1.7265e+06)
(-44052.8,1.724e+06)
(-43920.6,1.72188e+06)
(-44353.4,1.71883e+06)
(-43898.9,1.7167e+06)
(-44320.3,1.71453e+06)
(-43968.3,1.71207e+06)
(-44034,1.70991e+06)
(-43915.9,1.70693e+06)
(-44149.6,1.70514e+06)
(-44355.7,1.70256e+06)
(-43900.4,1.70052e+06)
(-43954.8,1.69786e+06)
(-43942.8,1.69558e+06)
(-44271.3,1.69331e+06)
(-44094.1,1.69106e+06)
(-44124.6,1.68908e+06)
(-43905.2,1.68615e+06)
(-44057.6,1.68417e+06)
(-44357.4,1.68164e+06)
(-44137.9,1.67966e+06)
(-43956.7,1.67738e+06)
(-43922.5,1.67504e+06)
(-44260.9,1.6725e+06)
(-44059.9,1.67046e+06)
(-44362.6,1.66842e+06)
(-43826.1,1.66597e+06)
(-44007.2,1.66371e+06)
(-44132.9,1.66131e+06)
(-44211.1,1.65937e+06)
(-44180.2,1.65712e+06)
(-43842,1.65507e+06)
(-44275.6,1.65237e+06)
(-43975.3,1.65037e+06)
(-44385.6,1.64816e+06)
(-43913.4,1.64627e+06)
(-44100.9,1.64377e+06)
(-43923.8,1.64143e+06)
(-44154.9,1.63962e+06)
(-44294,1.63728e+06)
(-43956.7,1.63532e+06)
(-43980.7,1.63284e+06)
(-44042.2,1.63095e+06)
(-44338.3,1.62854e+06)
(-43924.4,1.62679e+06)
(-44205.4,1.62444e+06)
(-43872.9,1.62224e+06)
(-44340.3,1.62018e+06)
(-44022.7,1.61797e+06)
(-44323,1.61607e+06)
(-43794.9,1.61379e+06)
(-44243.6,1.61171e+06)
(-44219.2,1.60948e+06)
(-44027.7,1.6077e+06)
(-44163,1.60546e+06)
(-43919.4,1.60334e+06)
(-44450.6,1.60122e+06)
(-43785,1.59924e+06)
(-44503,1.59718e+06)
(-43800,1.59513e+06)
(-44286.2,1.59297e+06)
(-44031.6,1.59091e+06)
(-44355.7,1.589e+06)
(-43928.8,1.58691e+06)
(-44153.7,1.58491e+06)
(-44084.9,1.58255e+06)
(-44208.4,1.58093e+06)
(-43949,1.57871e+06)
(-44188.7,1.5769e+06)
(-44011.8,1.57467e+06)
(-44013.1,1.57274e+06)
(-44325,1.57087e+06)
(-43838,1.56871e+06)
(-44511.4,1.56685e+06)
(-43356.4,1.56482e+06)
(-44873.5,1.56265e+06)
(-43420.9,1.56121e+06)
(-44775.7,1.55842e+06)
(-43400.4,1.55758e+06)
(-44590.1,1.55422e+06)
(-43862.9,1.55374e+06)
(-44071.4,1.55044e+06)
(-44180.7,1.54956e+06)
(-43850.6,1.54713e+06)
(-44191.5,1.5452e+06)
(-44099.9,1.54362e+06)
(-43949.8,1.54102e+06)
(-44466.2,1.54012e+06)
(-43459.6,1.53707e+06)
(-44969.9,1.53601e+06)
(-43087.7,1.53378e+06)
(-45047.9,1.53169e+06)
(-43325.2,1.53045e+06)
(-44749.9,1.52749e+06)
(-43718.1,1.52694e+06)
(-44165,1.52357e+06)
(-44286.1,1.52307e+06)
(-43682.9,1.52018e+06)
(-44574.1,1.51896e+06)
(-43680,1.5169e+06)
(-44376,1.51493e+06)
(-44014.5,1.51333e+06)
(-44165.3,1.51101e+06)
(-44198.3,1.50968e+06)
(-43881.2,1.5076e+06)
(-44318.9,1.50569e+06)
(-43985.4,1.50403e+06)
(-44142.9,1.50196e+06)
(-44366.6,1.50059e+06)
(-43732.8,1.49828e+06)
(-44402.5,1.49653e+06)
(-43833.5,1.49506e+06)
(-44285.8,1.49287e+06)
(-44014.9,1.49155e+06)
(-43977.1,1.48919e+06)
(-44369.8,1.48791e+06)
(-43886.5,1.48569e+06)
(-44454.9,1.48418e+06)
(-43803,1.48244e+06)
(-44138.7,1.48023e+06)
(-44278.8,1.47905e+06)
(-43962.3,1.47686e+06)
(-44293.1,1.47528e+06)
(-43871.6,1.47356e+06)
(-44230.7,1.47143e+06)
(-44245.3,1.47017e+06)
(-43731.4,1.4682e+06)
(-44325,1.46651e+06)
(-43827.6,1.46478e+06)
(-44373.9,1.46291e+06)
(-44110.3,1.46161e+06)
(-43874.3,1.45925e+06)
(-44358.4,1.45811e+06)
(-43661.4,1.45584e+06)
(-44679.1,1.4544e+06)
(-43792.5,1.45319e+06)
(-43857.2,1.4506e+06)
(-44409.8,1.44946e+06)
(-43986.2,1.44741e+06)
(-44332.5,1.4461e+06)
(-43533.3,1.4444e+06)
(-44277,1.4422e+06)
(-44243.5,1.44118e+06)
(-43671,1.43906e+06)
(-44678,1.43767e+06)
(-43610.2,1.43611e+06)
(-44171.5,1.43376e+06)
(-44272,1.43272e+06)
(-43953.1,1.43079e+06)
(-44362.1,1.42973e+06)
(-43388.1,1.42724e+06)
(-44750.8,1.42565e+06)
(-44006.5,1.42492e+06)
(-43932.5,1.42225e+06)
(-44310,1.42135e+06)
(-43474,1.41914e+06)
(-44878.1,1.41755e+06)
(-43867.4,1.41685e+06)
(-43849.3,1.41428e+06)
(-44367.6,1.41292e+06)
(-43715.9,1.41108e+06)
(-45066.4,1.40973e+06)
(-43539.9,1.40878e+06)
(-43605.6,1.40584e+06)
(-44801.5,1.40466e+06)
(-44233.6,1.4035e+06)
(-44249.3,1.40232e+06)
(-43040,1.39977e+06)
(-44973.7,1.3975e+06)
